id,title,author,created_at,closed_at,labels,body
1478293396,Extra gui screen keys,phkb,2023-08-17 02:56:16+00:00,2023-08-26 07:32:00+00:00,{},"One of the probelms that has developed over time is the confusing list of F4 Interface screens that are added by OXP's. It doesn't take long for the list to become long and unwieldy.

The problem is that the F4 page is the only place to put a mission screen page. Even if the mission page is specifically related to the market, or the chart, or the system info view, they all have to go on the F4 page with some basic grouping as the only way to arrange things.

Coupled with this is the usefulness some of the pages have beyond the station. It makes sense to be able to view chart related info, or market info, as provided by an OXP, while in flight. The message has always been ""do not show mission screens in flight,"" but that logic is counter to the fact that we can view the status screen, the manifest screen, do all sorts of interactions on the chart screen, view the market info page, all while in flight.

This PR aims to address both these issues. First, a new global function has been added, ""setExtraGuiScreenKeys"", which allows key functions to be registered on a specific gui screen. So, for example, the ""Ctrl-G"" key combination could be registered on the F6 chart screen. When the key combination is pressed on that screen, the callback function is called, similar to how the callback function is called for an F4 interfaces page. Each key combination defined in the properties is given a reference key, which will be passed to the callback function to identify what key combination was pressed.

By being able to link a mission screen to a specific GUI screen, some of the clutter on the F4 screen can be reduced.

Secondly, the warning message about showing mission screens in flight has been removed. Along with this, the ""allowInterrupt"" flag is defaulted to YES in all cases when in flight, which prevents a mission screen from locking the player out of their viewscreen. Ship models are already ignored in flight, and the exit screen will default to the main view.

The following is an example of setting up a new definition:
```
setExtraGuiScreenKeys(this.name, {
    guiScreen:""GUI_SCREEN_MANIFEST"",
    registerKeys:{""key1"":[{key:""g"",mod1:true}]},
    callback:this.$myGuiScreenCallback.bind(this)
});
```
The format of the method is similar to the station.setInterface method. The key (""this.name"" in the above example) can be registered once per GUI_SCREEN. Multiple key combinations can be specified in the ""registerKeys"" property. Using the same key and GUI_SCREEN will overwrite the previous settings.

There is also a method to remove the extra key definition:
```
clearExtraGuiScreenKeys(this.name, ""GUI_SCREEN_MANIFEST"");
```

This small OXP (an update to the RegisterKeysDemo1 used previously), demonstrates implementing the system: [RegisterKeysDemo1_v2.oxp.zip](https://app.box.com/s/z0y9x6f0y22go2o12o0z25oelkmmqbwc)"
1475301853,updates to the OoliteRS and OoliteReadMe ODT files,phkb,2023-08-15 00:58:38+00:00,2023-10-17 02:19:43+00:00,{},
1472570955,Fixing issue where attempting to open the keyboard layout screen was …,phkb,2023-08-12 02:18:08+00:00,2023-08-12 02:39:36+00:00,{},…causing a game crash
1467693778,Better monitoring of the shift key when entering a new definition.,phkb,2023-08-08 22:40:31+00:00,2023-08-10 07:12:39+00:00,{},"Checking for both shifted and unshifted characters, and changing the shift flag as appropriate. Plus extra text to aid in understanding what to do."
1464355692,Adding ability to define additional keys on a mission screen,phkb,2023-08-06 22:30:38+00:00,2023-08-13 03:49:27+00:00,{},"Presently, the only key a mission screen can watch for is the ""enter"" key, when the player presses it on a choice. This limits what can be done with UI design.

This PR aims to correct this by allowing any key (including function keys or shift/ctrl/alt combinations) to be registered on a mission screen, with the callback function being called when one is pressed. Two changes are needed for a mission screen to make use of this feature.

1. Add the ""registerKeys"" property to the options dictionary. This property lists all the desired keys for the mission screen in a dictionary object. For example:
```
this.$openScreen = function () {
    var opts = {
        screenID: ""myScreenID"",
        title: ""Sample Title"",
        message: ""A sample screen."",
        choices: {""default"":{""text"":""Press ESC to exit""}},
        registerKeys: {""escape"":[{key:""esc""}]}
    };
    mission.runScreen(opts, this.$myScreenHandler.bind(this), this);
}
```
2. Add the ""keyPress"" parameter to the callback function. This parameter is in addition to the existing ""choice"" parameter. It will contain the dictionary key name for the registered key. For example:
```
this.$myScreenHandler = function(choice, keyPress) {
    if (keyPress != ""escape"") this.$openScreen(); 
}
```

I've put together 3 examples demonstrating the new functionality:
[https://app.box.com/s/hinwftyta6krpensmygi1ydcbd2e9xw7](url) Uses the arrow keys to enter a 4 digit code.
[https://app.box.com/s/cxdeap7fnlakui57vyoebdyelsh247iz](url) Allows character entry to search for systems on the chart.
[https://app.box.com/s/w2405pvgs2dlxq22y154ubwjx0vhxchr](url) Recreates the F3F3 Shipyard, responding to the arrow up/down keys to change the displayed ship.
"
1463934896,Dark Mode Support on Windows,AnotherCommander,2023-08-05 19:43:48+00:00,2023-08-06 15:30:02+00:00,{},"Apps by default are set to render their windows in light mode for compatibility reasons. However, ideally they should conform to the users' preferences and the light / dark mode setting happens to be one of the most important ones due to its immediate visible effect on presentation. With this PR, the Windows personalization dark / light color mode setting is now honored by the game window.

Oolite now detects the light / dark UI mode setting and adjusts itself as required. Additionally, it listens for real-time changes of the setting and can re-adjust on the fly if the user change their preference with the game window open and running.

Example image showing dark mode: 

![Oolite Dark Mode](https://imgur.com/be1dG9R.png)"
1462434467,Adding beginGalacticHyperspaceCountdown to playership,phkb,2023-08-04 07:00:11+00:00,2023-08-06 15:17:18+00:00,{},
1447396151,Map keys to oxp equipment,phkb,2023-07-24 21:23:37+00:00,2023-08-02 07:53:41+00:00,{},
1440259307,Fix for index out of range error if HUD does not define any MFD's and…,phkb,2023-07-19 03:37:47+00:00,2023-07-19 05:32:30+00:00,{},… player tries to select one
1432082111,Do not block on error: Updated submodule to latest version,HiranChaudhuri,2023-07-12 22:45:58+00:00,2023-07-12 22:46:35+00:00,{},
1426415912,Ensure the startup script shows a notification on Oolite failure. ,HiranChaudhuri,2023-07-09 19:41:28+00:00,2023-07-12 21:45:31+00:00,{},"Resolve the issue described in http://aegidian.org/bb/viewtopic.php?f=9&t=21402
A matching commit will be on branch doNotBlockOnError in the oolite-linux-dependencies repository"
1410764142,fix FdL in shipyard to match with max missile in shipdata,phkb,2023-06-28 00:12:06+00:00,2023-06-28 10:11:41+00:00,{},
1410580825,Inject oolite version into other documents,HiranChaudhuri,2023-06-27 20:52:02+00:00,2023-06-29 16:57:06+00:00,{},All but the LibreOffice documents get their version bumped by build process.
1397041984,Build pdfs,HiranChaudhuri,2023-06-18 08:20:33+00:00,2023-06-18 20:34:00+00:00,{},"This removes the duplicate information of odt and pdf documents in the repository. Instead, the PDFs are automatically generated.
With that developers no longer need to remember generating PDFs after updating the odt documentation, and at release time we do not have to check if the PDF shows the latest information.

I verified the (not released) linux build artifact. For windows someone might want to check as well."
1357957726,GUI background and foreground images are now treated as having SRGBA internal format,AnotherCommander,2023-05-20 13:23:35+00:00,2023-05-22 05:58:53+00:00,{},"GUI textures like backgrounds, foregrounds etc. are not processed in any way after having been loaded. However, they are subject to tone nmapping and gamma correction at the end of the render pass because they are part of the final scene texture. So we need to declare them as SRGBA textures when they are loaded so that OpenGL will automatically convert them to linear space and the subsequent tone mapping and gamma correction shader operations will not result in heavy distortion of their colors due to over-correction.

This should fix #412."
1355472759,Create LICENSE with content based on Doc/LICENSE.TXT,HiranChaudhuri,2023-05-18 10:07:39+00:00,2023-06-29 16:58:54+00:00,{},Reasoning is to have the license at the standard location where Github and others expect to find it.
1344647767,Resolve compiler warnings,sparr,2023-05-10 03:16:45+00:00,,{},This PR resolves a number of outstanding warnings when compiling with gcc. More details in the commit messages.
1344614948,Fix gcc -Werror=format-security,sparr,2023-05-10 02:27:35+00:00,2023-05-13 10:23:19+00:00,{},Similar to #417 and https://github.com/OoliteProject/oolite/commit/0866adf9b9a4479d045a53a1ce24157fd736afa5 this PR supplies a literal format string to avoid the `format-security` error produced by gcc.
1315186437,Build linux,HiranChaudhuri,2023-04-15 17:30:14+00:00,2023-04-15 17:53:41+00:00,{},This workflow will create releases that contain both Windows and Ubuntu Linux builds.
1314963460,Alternative,HiranChaudhuri,2023-04-15 08:04:28+00:00,2023-04-15 08:05:27+00:00,{},Undo the unintended merge.
1314949849,Alternative,HiranChaudhuri,2023-04-15 07:22:48+00:00,2023-04-15 07:22:58+00:00,{},
1314620334,add Ubuntu build,HiranChaudhuri,2023-04-14 19:14:55+00:00,2023-04-15 07:22:59+00:00,{},"We can now build on Ubuntu again.
For changes on master a release is created, for changes on other branches a prerelease is created. 
This will allow to use the CI/CD pipeline for both releases and for development."
1311261427,Updated README.md with Ubuntu compilation instructions,tsoj,2023-04-12 17:57:19+00:00,2023-04-13 05:33:01+00:00,{},:)
1212645594,HDR output display detection on Windows,AnotherCommander,2023-01-22 16:03:48+00:00,2023-02-09 11:13:13+00:00,{},"The main feature this PR implements is HDR display device detection capability on Windows. If -hdr has been passed as startup parameter, we now check whether the primary display (which is where Oolite starts on) is HDR enabled and notify the user in case it is not. If no HDR display capable primary device has been found, the user has the choice to launch the game anyway or quit.

Additionally contained in this PR are the following:
- The minimum Wibndows version requirement is hereby raised to Windows 7 64-bit. This is due to the Win APIs used for HDR detection.
- The main thread's priority is now elevated to Time Critical when the game window has focus, When focus is lost, the main thread is returned to normal priority again.
- If a valid window surface could not be created at startup, Oolite issues a message that subsequent game launches will be skipping the splash screen, in a last ditch attempt for a fix. It does not, however, update the defaults file with the -nosplash screen setting, as it is supposed to. This is now fixed.


"
1130405905,Better organized README.md for compiling on Linux,tsoj,2022-11-21 17:46:54+00:00,2022-11-21 18:38:42+00:00,{},"It took me quite some time to compile on Fedora Linux, so I thought it might be a good idea to add all the information needed to do this to the README.md."
1118208564,Support for HDR display devices on Windows,AnotherCommander,2022-11-10 19:37:33+00:00,2022-11-13 16:42:47+00:00,{},"This PR implements output to HDR displays on Windows.

The implementation supports display devices (e.g. LCD / OLED TVs or HDR monitors) with up to 1000 nits peak brightness capability. To use it, you must first switch Windows HDR on (Start->Settings -> Display->Toggle HDR switch). Once HDR is enabled, Oolite can be run with the -hdr command line parameter to activate rendering to floating point backbuffer. HDR mode offers a much improved visual experience, with brighter highlights and darker shadows, at the same time without losing detail in any of the two and generating a crisp image with an extended color gamut.  

HDR output is implemented in the scRGB color space with 16 bits for each color component and alpha. For optimal results a basic calibration has been included in the Game Options screen. The user must first set the closest maximum brightness value matching their display specs. This value can be selected from the following set: 400, 500, 600, 800 or 1000 nits. Then, they should adjust the paper white brightness level to their preference.  Paper white can range from 80 to 280 nits. The selected values are automatically saved in the user defaults file. The Wireframe Graphics option has been removed from the Game Options screen when in HDR mode, as it makes no sense to run wireframe on HDR, plus there is no screen real estate left to accommodate all options, so the least used one goes away.

The tone mapper in use is tuned for 1000 nits output and is based on the Krysztof Narkowicz ACES approximation found on [this page.](https://knarkowicz.wordpress.com/2016/08/31/hdr-display-first-steps/)

Known issue: screenshots generated in HDR mode are not correct. Fixing this may require a future upgrade of libpng to a more recent version with expanded png support.

Finally, it is noted that a new version of the SDL.dll specifically built for Oolite is required for the implementation to work. The PR takes care of this. Regarding platform support, currently this is Windows-only. Linux users are kindly requested to check that the code contained in the PR builds on Linux without issues, although no HDR support will be available."
1086596191,Like ship accumulates shipyard entries,dybal,2022-10-13 20:15:00+00:00,2022-10-13 20:15:57+00:00,{},
1031307482,Render to framebuffer,AnotherCommander,2022-08-19 15:38:58+00:00,2022-08-27 21:51:18+00:00,{},"Thanks to the hard work by tsoj, our graphics engine has been upgraded with the capability to render to framebuffer. This pull request is an extension of tsoj's work, taking the initial render to franebuffer implementation and adding the following:

- Full HDR support. We now render the full scene to a floating point framebuffer, then apply ACES tonemapping and gamma correction before sending off to screen for display.
- Bloom. The effect can be toggled on and off with the F9 key. I tried to keep it as modest and subtle, yet effective as possible.
- Post processing effects. We have five post processing effects available: cloak vision, colorblindness correction filters for protanopia, deuteranopia and tritanopia and grayscale. The effects can be controlled by script by means of the JSGlobal object _postFX_ and more can be added in the future.
- The cloaking device is now using the cloak vision post effect when activated.
- The minimum required OpenGL version has been raised to 3.3. Should be OK for all today's computers.

Linux (and hopefully Mac) users, please make sure that the code in this PR builds correctly and runs for you. If all is good, we can proceed with merging to master. If there are any concerns, please feel free to bring them up before we go for the  merge. I think we can give it a few days for testing to happen."
989479546,Fix for weapon spec in shipyard not being applied to new ships,phkb,2022-07-06 23:08:50+00:00,2022-07-07 21:39:26+00:00,{},
986909577,Adds ability to unset a key definition,phkb,2022-07-05 01:19:33+00:00,2022-07-05 21:55:21+00:00,{},
986031584,Adjusts descriptions on fast activation pages for better clarity,phkb,2022-07-04 06:03:33+00:00,2022-07-04 23:50:11+00:00,{},"The goal here is to make the fast activation screen clearer, so the player doesn't have to know what key is associated with ""fast activate defense"" and ""fast activate offense"". "
985680304,"Extra joystick mappings, reorganised list, alignment with keyconfig d…",phkb,2022-07-03 09:19:29+00:00,2022-07-04 05:20:52+00:00,{},"…escriptions
Also added headings to the joystick mapping pages (similar to the keyconfig screen)."
979168427,Added option for startUp script time limit,tsoj,2022-06-26 00:03:39+00:00,2022-06-26 08:33:42+00:00,{},"Fixes issue #400, by allowing to customize the time limit of startUp scripts in the `oolite.plist` config file. Defaults to previous value of 5 seconds."
815806940,Activated Github Actions,HiranChaudhuri,2022-01-06 20:07:39+00:00,2022-01-22 20:59:28+00:00,{},"We have now Github Actions that automatically execute on every push and that execute on the three target operating systems Linux, MacOS and Windows.

The scripts perform nothing or fail - we still need to refine the correct build. But here are the necessary stubs."
811261137,New keyconfig,phkb,2021-12-29 04:37:32+00:00,2022-06-30 10:17:57+00:00,{},"This PR adds the ability to set keyboard configuration within the game itself, rather than relying only on an external plist file. In this PR, the old file plist file, keyconfig.plist, is obsolete. A new version of the file, keyconfig2.plist, is instead in play, along with mapping files for Windows, Linux and Mac machines. 

The keyconfig2.plist file follows this format:
```
{
	""default"" = { // name of the definition
		key_roll_left = ({ // name of the key control (in this case 'Roll left'
			key = ""arrowLeft""; // name of the key to use for this function
		});
		...
	};
	...
}
```
The key definitions are an array of dictionary items, allowing for multiple keys to define a single function. Each key can also have modifier flags set, being ""shift"", ""mod1"" (ie Control) and ""mod2"" (Alt on PC/Linux, Command on Mac).

Each definition must align with an equivalent set of codes in the ""keymappings_windows.plist""/""keymappings_linux.plist""/""keymappings_mac.plist"" file. These files map the keyboard scancodes to a unicode value, based on the keyboard layout. Note: scan codes vary between WIndows, Linux and Mac systems.

The keymappings_*.plist files follows this format:
```
{
	""default"" = { // name of the definition, which must match a definition in the keyconfig2.plist file
		description = ""Default (US) keyboard"";  // description of this layout
		mapping_normal = { // scancode to unicode mapping for unshifted keys
			""41"" = 96; // ` key
			""2"" = 49; // 1 key
			""3"" = 50; // 2 key
			...
		};
		mapping_shifted = { // scancode to unicode mapping for shifted keys
			""41"" = 126; // ~ key
			""2"" = 33; // ! key
			""3"" = 64; // @ key
			...
		};

	};
	...
}
```
Multiple definitions have been set up in the supplied mapping files, covering US English (default), UK English, German, Italian, Norwegian, French, Danish, Dutch, Greek, Spanish, Swedish, Portuguese and Brazilian. More definitions can be added via OXP.

The keyboard configuration screens in game can be found on the ""Game Options"" screen, below the ""Joystick Configuration"" item:
![image](https://user-images.githubusercontent.com/10691987/147627583-1318be29-add5-497d-bfd8-bfcf51644f2b.png)
The keyboard layout can be selected at the top of the screen. 
![image](https://user-images.githubusercontent.com/10691987/147627592-4efb27ce-a691-45cb-8317-97ce6c723fc6.png)
Selecting a key function will take the user to a second screen, where primary and secondary key definitions can be set.
![image](https://user-images.githubusercontent.com/10691987/147627772-06f3649e-2d0f-42d6-8bca-678679f10884.png)


All changes are stored in the .GNUStepDefaults file to be loaded back in when the game is restarted.
"
808497886,Update oolite.desktop,HiranChaudhuri,2021-12-22 15:26:14+00:00,2021-12-30 21:46:39+00:00,{},"This desktop file added an icon to the desktop manager. But as soon as the application was started it was not recognized as this icon being active, and another icon would get displayed for the active window. With this patch the desktop manager can correctly identify the window and just mark the existing icon as being active."
802473461,Added setVolume to JavaScript interface,tsoj,2021-12-14 15:36:43+00:00,2021-12-15 14:41:54+00:00,{},"[Relevant post on the forum](http://www.aegidian.org/bb/viewtopic.php?p=280941#p280941).

Here is a short exemplary OXP that makes use of this new function:
```javascript
""use strict"";

this._volume = 1.0;
this._addition = -0.05;
this._timer = null;

this._changeVolume = function() {
	this._volume += this._addition;

	if(this._volume >= 1.0)
		this._addition = -0.05;
	if(this._volume <= 0.0)
		this._addition = 0.05;
	
	this._volume = Math.min(Math.max(this._volume, 0.0), 1.0);
	
	Sound.setVolume(this._volume); // sets the volume of the currently playing music
}


this.shipLaunchedFromStation = function(stationLaunchedFrom)
{
	Sound.playMusic(""yourmusicfile.ogg"", false, 1.0);
	this._timer = new Timer(this, this._changeVolume.bind(this), 5, 0.1);
}
```
It starts a song when undocking, and then fades in and fades out again."
696079971,Fix for correct context when adding weapons to player ship,phkb,2021-07-23 16:51:17+00:00,2021-08-04 06:04:46+00:00,{},"Adding a weapon to the player ship via a script passes a ""purchase"" context through to the ""allowAwardEquipment"" condition script call, even when the weapon is added via script. This code change enforces the ""scripted"" context when a weapon change is made by script."
614387057,Formatting on AI.m,ghost,2021-04-13 11:38:39+00:00,2021-04-15 17:44:31+00:00,{},### Formatting on AI.m
614384218,Prettier Formatting on AI.h,ghost,2021-04-13 11:33:47+00:00,2023-04-24 19:07:43+00:00,{},
577041863,Add update all option to OXP manager,tsoj,2021-02-21 03:07:27+00:00,2021-02-22 15:16:33+00:00,{},"Implements #341.

~In some scenarios, it is necessary to ""update installed expansion packs"" multiple times. For example, if an installed OXP doesn't have the required dependencies already installed at the time of startup, it won't be installed in the first run of ""update all"". (Can be reproduced if one manually decreases the version number in the manifest of the local OXZ of FeudalStates and Planetfall).  
But I think that these situations shouldn't even happen in the first place, so this shouldn't be a big problem.~ I fixed this with the third commit.

~Unfortunately, I messed something up with GIT so there are some merge conflicts, I'll just create this pull request and then I'll see if I can fix it somehow.~ I believe I solved it."
576540756,"Adding ""setShipInfoForKey""",tsoj,2021-02-19 15:37:49+00:00,2021-02-20 17:32:03+00:00,{},"This should add the javascript function `function setShipDataForKey(datakey : String, newShipData : Object)` that sets the shipdata for a specific datakey. This will allow OXPs to fiddle with the properties of all ships directly. For example, an OXP that sets the `shipdata.max_yaw` value to 60% that of `shipdata.max_pitch`, emulating a similar mechanic in Elite: Dangerous, where the maximum yaw is smaller than the pitch. Or an OXP that re-evaluates the prices of ships in the shipyard.

I also added some helpful tips for compiling on Linux.

This is a draft because I am not sure, if I introduced memory leaks, as I don't know Objective-C very well."
541189038,Derelict desctruction is not a kill,dybal,2020-12-16 14:06:00+00:00,,{},"This PR fixes a scenario where the player can increase his rank by searching derelicts left from NPC's conflicts and destroying them.

It increases the player's score when a NPC chooses (as implemented at the core game level, at ShipEntity's takeEnergyDamage) to abandon ship when its energy is too low after a hit from a player's attack, which has the added benefit of allowing players with moral restrictions to killing to improve their ranking (which is necessary for progress in many of the core game careers)."
541147858,Script assing to weapon mount fix,dybal,2020-12-16 12:58:49+00:00,2021-08-04 06:05:31+00:00,{},"This PR fixes a bug when a weapon is assigned to a weaponMount by script: if the weapon has a condition_script with allowAwardEquipment defined, it is being called with context ""purchase"" instead of ""scripted"". (ship.awardEquipment, which is used to award everything but weapons, already sets the context to ""scripted"")

That breaks Ship Storage Helper OXP when it tries to restore a ship that has a laser with purchase restrictions, such as Weapon Laws OXP creates.

To replicate the bug, install Weapon Laws OXP and try to assign EQ_WEAPON_MILITARY_LASER to a ship at Lave with the Debug Console. The Military laser will not be available in the Ship Outfitting, due to the condition_scripts' allowAwardEquipment allowing purchase of it only in Anarchies, Feudal States and Multi-government systems, but it allows the award in context scripted, npc, etc., so it should be possible for a script to assign it."
512367449,Unlock Game Load/Save screen when paused while docked.,KonstantinosSykas,2020-10-29 15:37:29+00:00,2020-11-14 17:55:55+00:00,{},"Currently if you pause when in Game Load/Save screen and while docked the controls are locked and no options can be altered. On the other hand if you pause while in flight and activate the Game Load/Save screen then options are available for configuration.
This change is to ensure Game Load/Save screen consistent behavior when paused while docked and when paused while in flight. "
512358542,Add game paused message in Game Options when in flight.,KonstantinosSykas,2020-10-29 15:26:22+00:00,2020-11-15 19:54:26+00:00,{},"Add message to exit pause, when paused in flight and Game Load/Save screen is active."
509584445,Fix an error reported by gcc about format-security,bcoconni,2020-10-25 12:25:11+00:00,2020-10-27 06:59:10+00:00,{},"On Fedora 32, gcc 10.2.1 reports an error:
```bash
 Compiling file src/SDL/MyOpenGLView.m ...
src/SDL/MyOpenGLView.m: In function ‘-[MyOpenGLView init]’:
src/SDL/MyOpenGLView.m:327:2: error: format not a string literal and no format arguments [-Werror=format-security]
  327 |  OOLog(@""display.initGL"", @""Achieved color / depth buffer sizes (bits):"");
      |  ^
cc1obj: some warnings being treated as errors
```
This PR fixes the issue on my system."
491108940,Doesn't block an equipment installation if an incompatible equipment had been installed but has already been removed,dybal,2020-09-22 18:08:16+00:00,,{},"An equipmentKey isn't removed from oolite-equipment-control's this.$equipmentEnabled dictionary keys when an equipment is removed, the value for that key is changed to 0 if the equipment was removed (and to 1 if it's installed or re-installed).

So not all keys in this.$equipmentEnabled represent equipments that are installed in the ship and it's necessary to check the value for that key in the dictionary to make sure the equipment is installed and only after that look for the equipments incompatible with it.

Without this correction, if an equipment was installed it would block the installation of equipments incompatible with it even after it was uninstalled.

To reproduce, install Smivs Battle Damage OXP and remove the equipment EQ_HULL_REPAIR from a ship and then try to award it back (it's incompatible with self)"
475911025,Adds weaponInfo to EquipmentInfo script object,dybal,2020-08-30 13:23:51+00:00,2020-09-01 07:57:00+00:00,{},"weapon_info was included in equipment.plist in v1.81, but there's no way for scripts to recover that information, so I added it to EquipmentInfo scripting object as 'weaponInfo', a dictionary with the weapon_info fields from equipment.plist (used scripInfo as template)

I have been using this mod for 9 days (Towbar v0.105 's Laser Reductor uses it to set the amount of energy to give back when a derelicts is hit), the glitches were all on the script side.

There are a few other OXPs that use weapon_info, but they are expecting a dictionary with name ""weapon_info""... the property I added is camel case, like all other scripting object's properties, so those OXPs will have to be updated to use the new property"
472355417,adding extra laser sounds and associated config,phkb,2020-08-24 08:31:16+00:00,2020-08-24 10:59:36+00:00,{},
467146792,Added check to avoid null values in equipmentInfo items,phkb,2020-08-13 05:00:10+00:00,2020-08-13 05:02:49+00:00,{},And added a variable declaration
466475800,Ensure any equipment incompatibility refs are enforced,phkb,2020-08-12 02:59:36+00:00,2020-08-12 05:56:55+00:00,{},Regardless of the order of loading
466386850,Update xcconfig settings:,MaddTheSane,2020-08-11 22:22:49+00:00,,{},"* Quiet new warnings.
* Add arm64 symbol file."
464394007,Increasing opacity of cursor for increased visibility,phkb,2020-08-07 05:14:30+00:00,2020-08-07 05:22:45+00:00,{},Especially on 4K displays
456881200,Check and update of doc using latest LibreOffice,phkb,2020-07-27 03:53:25+00:00,2020-07-28 05:19:11+00:00,{},"After the issue with the PDF doc being messed up, I went back to the process I used and had another look at the odt file. It appears that the original odt file was not opening successfully in the latest LibreOffice (6.4.5.2). This PR corrects the formatting and layout issues, bringing it up to date with this release of LibreOffice, and the exported PDF file has image DPI set at 600 for slightly clearer ship images.

If someone has an earlier version of LibreOffice it would be beneficial to check this PR out and see if everything is still aligned nicely."
455991063,Changes shape of icon on basic compass when station is target,phkb,2020-07-23 22:54:49+00:00,2020-07-24 07:15:56+00:00,{},"Makes it clearer what is being targeted.
Code contributed by forum member Milo."
455379171,Protection for ship launches,phkb,2020-07-22 22:06:38+00:00,2020-07-23 12:02:18+00:00,{},In case where ship is too big for a dock and can't be launched.
455255938,Error report has incorrect name,phkb,2020-07-22 17:28:54+00:00,2020-07-22 17:37:43+00:00,{},
452982131,Provides an override mechanism for the amount of time a rescue in an …,phkb,2020-07-20 02:52:43+00:00,2020-07-20 07:04:36+00:00,{},"…escape pod takes.
Player.escapePodRescueTime will be added to game time when player is rescued, overriding the existing calculation (which can be up to 8 days). If escapePodRescueTime is 0, default will be used. If the escape pod is activated and a value is set, it will be reset to 0 after the rescue."
441731288,Missiles in ship missiles array do not have a primary role,phkb,2020-06-30 01:37:13+00:00,2020-06-30 05:52:11+00:00,{},equipmentKey should be used instead
441687456,Fix for the thargoidStrikes populator setting,phkb,2020-06-29 22:46:12+00:00,2020-06-30 05:52:40+00:00,{},
441180670,Adding activeMissile property,phkb,2020-06-29 03:56:21+00:00,2020-06-29 05:21:31+00:00,{},To allow scripts to know which of the missiles is currently selected
437605259,Adding 'IsSunlit' to entity,phkb,2020-06-21 21:46:23+00:00,2020-06-22 05:41:50+00:00,{},Allowing scripts to determine if entity is in shadow or not
412622835,fix typo,cheese1,2020-05-03 15:48:37+00:00,2020-05-03 17:31:56+00:00,{},
354401098,New nav beacon,phkb,2019-12-18 02:56:55+00:00,2019-12-28 23:50:16+00:00,{},"Utilitises (with permission) Cmd. Cheyd's DH Navigation Buoy to replace the core buoy model, bringing this item into more visual alignment with Griff's detailed textures."
298315454,Adding ability to use custom sounds for specific lasers,phkb,2019-07-17 05:52:51+00:00,2020-08-18 05:26:50+00:00,{},"This PR adds the ability to link custom sounds to particular lasers, missiles and mines. The purpose here was to make a high-powered weapon sound different to a low-powered one, and for a laser hit to sound different to a missile hit. The following keys are now available in the ""weapon_info"" dictionary of an equipment definition. Each of the ""fx_*"" keys is a reference to a key entry in the customsounds.plist file.

	fx_shot_miss_name		Played when weapon is fired but does not hit anything (laser weapons only).
	fx_shot_hit_name		Played when weapon is fired and hits another ship (laser weapons only).
	fx_hitplayer_shielded_name	Played when weapon hits the player ship while shields are up.
	fx_hitplayer_unshielded_name	Played when weapon hits the player ship while shields are down.
	fx_weapon_launch_name		Played when the weapon is launched (missiles and mines only).

For missiles and mines, which don't currently use the ""weapon_info"" dictionary, it can be added to their definition in equipment.plist in the following form:
```
	weapon_info = {
		fx_weapon_launch_name = ""[missile-launched]"";
		fx_hitplayer_shielded_name = ""[player-hit-by-weapon]"";
		fx_hitplayer_unshielded_name = ""[player-direct-hit]"";
	};
```
If nothing is defined, existing sound effects will apply for all lasers, missiles and mines.

The plasma turret doesn't have a firing sound, but the sound when plasma shots hit the player can be overridden by an OXP by adding the following to an equipment.plist file:
```
(
	(
		0,
		0,
		""Plasma shot"",
		""EQ_WEAPON_PLASMA_SHOT"",
		""Holding item used for overriding sound of plasma shot hit."",
		{
			available_to_all = no;
			available_to_NPCs = no;
			available_to_player = no;
			visible = no;
			weapon_info = {
				fx_hitplayer_shielded_name = ""[player-hit-by-weapon]"";
				fx_hitplayer_unshielded_name = ""[player-direct-hit]"";
			};
		}
	)
)
```
A sample OXP which demonstrates most of these keys is linked here: [LaserMissileSoundVariation.oxz](https://app.box.com/s/pnm93aw2pcbzfmd5iof1lmjtoan4xep2)"
282271270,Adding support for equipment-overrides.plist,phkb,2019-05-26 04:50:01+00:00,2019-07-02 04:01:22+00:00,{},"Adds the ability to process equipment-overrides.plist files, which allows OXP authors to more easily update existing equipment items without needing to copy the entire equipment.plist entry in order to do so. Also, it reduces the potential conflicts where two OXP's want to update the same equipment item. It doesn't solve the issue of two OXP's wanting to update the same properties of said equipment item - the last overrides file will still be the winner here, which is the same for the shipdata-overrides file.

The format of the equipment-overrides.plist is slightly different to the equipment.plist file by necessity. A sample file is shown:
```
{
	""EQ_WEAPON_PULSE_LASER"" = {
		techlevel = 7;
		price = 50000;
		short_description = ""Laser Pointer"";
		long_description = ""A simple, all purpose (but weak) laser. Only useful for irritating pirates."";
		available_to_all = YES;
		weapon_info = {
			color = ""whiteColor"";
		};
	};
}
```
Notes: I'm not sure I like where I've put the interface to the routine - it feels kind of tacked-on rather than part of a deliberate design. But on the flip side, the current location means we don't have to make the equipment array mutable (again), do the overrides, and make it immutable (yet again), which feels slow and inefficient. Open to suggestions on this one.
"
