id,title,author,created_at,closed_at,labels,body
1483369956,Preserving players and grabbed objects between sectors,Vankata453,2023-08-21 18:24:13+00:00,2023-11-16 22:23:12+00:00,"{'type:feature': 1, 'category:code': 1, 'type:bugfix': 1}","Previously, each sector would contain its own instances of the `Player` object for each available player. This, however, makes it tedious to preserve player data across sectors, for example, the currently grabbed object.

`GameObjectManager` now supports moving objects to another `GameObjectManager`.

Now, the `Level` instantiates all `Player`s in the ""main"" sector, and each sector, on activation, moves those players to itself, so it can manage them, essentially making players global for the level. This allows retaining the full state of all players, between sectors.

Any grabbed/carried object by a player is also moved between sectors, together with the player.

Additionally, a fix for the slow moving animation of grabbed objects, when teleporting while carrying them, is included. Carried objects now teleport together with the player.

Fixes #2191."
1481918808,Do not unload falling badguys,Vankata453,2023-08-20 22:03:08+00:00,2023-08-21 10:19:05+00:00,{'category:code': 1},"Falling `BadGuy`s (which have Y-velocity bigger than 0), no longer are unloaded.

This allows level designers to have more freedom with height of levels and not worry about badguys not being counted towards the total badguy counter, because they have been unloaded, before dying."
1481913129,"Use only default keybinds, when navigating menus",Vankata453,2023-08-20 21:34:50+00:00,2023-10-27 15:24:29+00:00,"{'category:code': 1, 'type:bugfix': 1}","Previously, the game would allow using custom key binds as a fallback to the default navigation key binds, when navigating menus. This however causes some issues, for example, `ItemTextField` being unselected, if a custom key bind has been pressed, when typing.

I believe this feature is redundant, and since the game already aims to use default keys for menu navigation, it would likely be better off without the custom key bind fallback.

I am leaving this open for discussion, in case there are any objections.

Fixes #2577."
1481756819,Fix memory leaks and code quality in autotile code,mrkubax10,2023-08-20 11:00:53+00:00,2023-08-21 11:01:40+00:00,{'category:code': 1},"Fixes various code quality related issues in autotile code. Also fixes all memory leaks found by AddressSanitizer. Game doesn't use heap allocation anymore where it's not neccessary and uses smart pointers where possible/required.

This is a follow-up to old PR #2133 which was reverted."
1480790014,"Fix missing (or rather, not loading) editor sprite actions",Narre,2023-08-18 16:03:24+00:00,2023-08-19 17:25:16+00:00,"{'involves:editor': 1, 'category:code': 1, 'type:bugfix': 1}","Right now, some badguys in the editor show the wrong sprite action (mostly for `Direction::AUTO`, but fish with ""`swim`"" actions for all directions). There was also a bug that the editor checked `m_dir` instead of `m_start_dir` for the badguys with `Direction::AUTO`. (`m_dir` is the current direction when the level is running, `m_start_dir` is the direction saved in the `.stl` level file that the enemy starts in).
Some would show facing in the wrong direction, some would show the wrong sprite action (eg. woken up sleeping spiky instead of sleeping, burning toads, etc.)

This PR fixes that."
1480230407,Properly initialise harmless fish,Narre,2023-08-18 08:57:31+00:00,2023-08-18 10:09:36+00:00,"{'category:code': 1, 'type:bugfix': 1}",In #2587 I missed a few things (a forgotten collision group setting in the constructor I left there from testing + I forgot to call the parent's initialize() function). It was merged before I noticed. This PR fixes it.
1479815282,"Re-disable gravity for Sleeping Crystallo, fix missing sprite actions",Narre,2023-08-18 00:10:52+00:00,2023-08-25 10:46:32+00:00,"{'involves:functionality': 1, 'category:code': 1, 'involves:physics': 1, 'type:bugfix': 1}","This adds back the missing jumping sprite actions for crystallo (I accidentally removed them in #2576 ).
It also re-disables gravity for Sleeping Crystallo, which I enabled in the same PR, but apparently, there is a legitimate use case and a reason for why it was disabled before, so I'm re-disabling it.
The gravity will also be disabled for Roof Crystallos created by waking roof-attached Sleeping Crystallos (until they drop)."
1479692800,Do not count harmless fish towards fragging + no collision,Narre,2023-08-17 21:18:19+00:00,2023-08-18 07:58:43+00:00,{},"It's not an enemy, it doesn't hurt Tux and there's no reason to kill it.

EDIT: After a Discord discussion, I also disabled its collision, making it an ambient entity."
1479609814,Make thrown bombs explode on impact,Narre,2023-08-17 20:04:23+00:00,2023-08-25 18:36:46+00:00,"{'involves:functionality': 1, 'type:feature': 1, 'category:code': 1}","Closes #2574.

This PR implements the ""explode on impact with other enemies"" part + it makes thrown bombs explode on contact with the (a) player.

<s>I'm not sure about the exploding on impact with walls part. It could potentially be based either on whether the hit wall is a vertical wall or a horizontal floor/ceiling, or on the thrown bomb's velocity, but I think it would be better if the bomb doesn't explode when hitting a wall at all.</s> As requested by Rusty, I made it so that the bombs will explode upon being thrown at walls and ceilings, but not floors."
1479230534,Fix corrupted crusher not spawning roots when hit.top,Narre,2023-08-17 15:13:03+00:00,2023-08-20 10:21:57+00:00,"{'category:code': 1, 'type:bugfix': 1}","When the corrupted Crusher was added, for some reason, it was only programmed to spawn CrusherRoots when hitting bottom, left or right, but not top. This prevented it from spawning the roots during levelflip. The roots didn't even have a sprite action for that direction.

Also, CRLF→LF in corrupted Crusher and CrusherRoot sprite files.

Left = before, right = this PR

https://github.com/SuperTux/supertux/assets/14074789/6a32fde0-4590-47b7-9e06-e18db7bc485a"
1475224884,Make new objects created in the editor face in their default direction rather than left.,Narre,2023-08-14 23:01:30+00:00,2023-08-15 09:26:02+00:00,"{'involves:editor': 1, 'category:code': 1, 'type:bugfix': 1}","For some reason, the editor would put a `(direction ""left"")` entry to all newly created objects (this wouldn't save, but would mess with the object while being loaded after adding it). That includes objects that don't even support LEFT, like the PushButton, which is up and down only.

This fixes that."
1473192410,Add `Tux.set_velocity()` to scripting API.,tylerandari13,2023-08-13 03:04:34+00:00,2023-08-16 09:38:30+00:00,"{'type:feature': 1, 'category:code': 1, 'involves:scripting': 1}","Pretty self explanatory.

We have Tux.get_velocity_x() and Tux.get_velocity_y() so why not add a velocity setter as well?"
1471820817, Add file filters to `FileSystemMenu`,MatusGuy,2023-08-11 13:34:46+00:00,,"{'involves:editor': 1, 'type:feature': 1, 'category:code': 1}","For example when choosing the sprite of a bonus block, it will show a gigantic list mostly of .png files when only the sprites matter.

Fix this by allowing the user to specify file filters including:
- The file name,
- A custom file extension,"
1471698802,Add options menu to editor menu,MatusGuy,2023-08-11 12:00:45+00:00,2023-08-14 19:10:18+00:00,"{'involves:editor': 1, 'type:feature': 1, 'category:code': 1}",Ability to open game options menu via editor menu
1467655402,Crystallo <-> Roof Crystallo on levelflip,Narre,2023-08-08 21:53:36+00:00,2023-08-16 23:23:07+00:00,"{'involves:functionality': 1, 'category:code': 1}","This PR makes Crystallos transform into Roof Crystallos on levelflip() (and vice versa).
Awaken Sleeping Crystallos get transformed into Roof Crystallos too.
Asleep Sleeping Crystallos get their texture flipped.
If awaken during a levelflip(), the Sleeping Crystallo will transform into a Roof Crystallo and immediately drop/attack.

This PR also combines `crystallo.sprite`, `scrystallo.sprite` and `rcrystallo.sprite` into one (`crystallo.sprite`) sprite file. This is done so that the crystallos can keep their sprite during the transformations, i.e. compatibility with custom sprites.

https://github.com/SuperTux/supertux/assets/14074789/5cb009a0-15e6-4b6b-82c4-68b67378c7ea"
1465351214,New death sound,mansiw21,2023-08-07 14:26:18+00:00,2024-01-02 23:05:31+00:00,{'category:design': 1},New death sound. Fixes #43
1463772151,Only show supported directions for each object that has Direction,Narre,2023-08-05 11:10:34+00:00,2023-08-14 19:37:37+00:00,"{'involves:editor': 1, 'category:code': 1, 'type:bugfix': 1}","For most badguys, this is just `auto`, `left` and `right`. For some, `up` and `down` but not `auto`. For other objects, it varies - `Dart` has `auto`, `left`, `right`, `up`, `down`, `DartTrap` the same but without `auto`, `PushButton` has `up` and `down`, `Bumper` `left` and `right`. The `Switch` has `none`, `left`, `right`, `up` and `down` (I added `up` and `down` in this PR).

The bumper and the button used to have a `bool` instead of a `Direction`, I replaced those but made sure that levels saved with the old `bool` would load correctly and figure out the proper direction.

With switches, I replaced the three sprites with just one that supports directions. This does mean that old levels that used left or right switches will default to `switch.sprite` and show `Direction::NONE` switches, but that shouldn't matter much since those won't look out of place.

Also, code quality and guidelines in the files I touched.

https://github.com/SuperTux/supertux/assets/14074789/098f1708-b2e6-4117-9c15-69f9f59e9ef2

**NOTE:** This will require proper testing, the more people test, the better. Especially if all directions save and load properly."
1461886287,Update + improve more badguy sprites,Rusty-Box,2023-08-03 18:34:07+00:00,2023-08-03 18:34:18+00:00,{'category:design': 1},"**This includes:**

- Corruptjumpy
- Leafshot (+ Corrupted variant)
- Crystallo (+ alt. variants)
- Owl + Skydive
- Mole
- Both Stalactites
- Dart Trap + Dart
- Metaljumpy"
1460382026,Move dart's sprite action initialisation to the constructor(s),Narre,2023-08-02 20:13:36+00:00,2023-08-04 17:36:31+00:00,{},"Since the dart's direction is already known at the time of the Dart object being created, there's no reason the sprite action shouldn't be initialised in the constructor. This fixes an oversight from #2554 where the dart's position when spawning from a DartTrap is calculated from the sprite before its proper action is set, resulting in the maths not being correct for three of the four directions. I didn't notice this before since the dart is only spawned off by a few pixels, but it would be a bigger problem for custom dart sprites. Moving the sprite action to the constructor(s) fixes this, since the sprite action is already set properly at the time the dart's position is calculated when being shot out of a DartTrap.

**EDIT:** Alternatively, I could keep the sprite action initialisation in Dart::initialize() and set the action manually in DartTrap::fire() before Dart::initialize() is called. That would fix the problem too. Whichever you think is better."
1457992496,Use std::map for addons instead of list,tobbi,2023-08-01 12:15:47+00:00,2023-08-01 15:15:28+00:00,{'category:code': 1},"Self-explanatory mostly, gets rid of some excess std::find_if code"
1457173036,Create objects from scripting,tobbi,2023-07-31 23:27:23+00:00,2023-08-07 22:40:32+00:00,"{'type:feature': 1, 'category:code': 1, 'involves:scripting': 1}",Fixes #2445
1455270534,Fix buttjump hitbox to not include actual player,MatusGuy,2023-07-30 21:23:10+00:00,2023-07-31 11:01:38+00:00,"{'category:code': 1, 'type:bugfix': 1}",This prevents being able to buttjump to kill enemies while they're being grabbed
1448582861,Scared Gold Bomb,Rusty-Box,2023-07-25 14:41:17+00:00,2023-09-02 12:31:57+00:00,"{'involves:functionality': 1, 'type:feature': 1, 'category:code': 1, 'category:design': 1}","Gold Bomb will panic when Tux gets too close or any type of bomb is about to explode nearby.

They will run away for as long as Tux and/or a triggered bomb is in close range. If they reach a bottomless pit they ""freeze"" quivering in fear for as long as the ""threat"" is nearby (if there is safe ground they will drop down). When the area is all-clear, after a couple seconds, they will slowly resume their original behavior again.

This is a proof-of-concept made through the use of scripting and a ScriptedObject:

https://github.com/SuperTux/supertux/assets/20615048/0892734e-d2f3-445a-93a3-20e90918311d

"
1445559170,Add a flip-action option for sprite actions,Narre,2023-07-23 10:13:51+00:00,2023-08-02 19:40:12+00:00,"{'type:feature': 1, 'category:code': 1}","This PR adds a ""flip-action"" option for sprite actions. It's a vertical version of the existing ""mirror-action"", which is used to remove the need for sprite images to be stored twice, once for each direction. This does the same for up and down.
As a result, UP images were removed for ispy, and replaced with flip-actions of down.

Note 1: The flip-action code is almost identical to the mirror-action code. I could probably squish them together in one block of code, but I think this way is a lot more readable and allows for separate edits to these two sprite options in the future. But I can change that if others think it would be better.

Note 2: <s>I'll leave this PR as a draft for now, since I also want to replace the hard-coded flipping of darts and darttraps for their UP once #2554 is merged. Then I'll replace it with the flip-action and un-draft this PR.</s> **DONE**."
1445383191,"Fix editor not updating direction of badguys, conveyor belts and bumpers",Narre,2023-07-22 17:54:30+00:00,2023-07-31 20:25:39+00:00,"{'involves:editor': 1, 'category:code': 1, 'type:bugfix': 1}","This PR fixes the editor not updating sprite actions of badguys, bumpers and conveyor belts upon changing their direction. It also fixes the formatting in all the files I touched - indentation, `m_` prefix for member variables and CRLF → LF."
1445255987,Allow placing tiles in edges with rect fill tool,MatusGuy,2023-07-22 08:43:28+00:00,2023-07-22 19:58:07+00:00,"{'involves:editor': 1, 'category:code': 1, 'type:bugfix': 1}",Placing tiles in edges with rect fill tool just won't work for some reason. This fixes that.
1444815370,Improvements to Dart and DartTrap,Narre,2023-07-21 17:51:38+00:00,2023-07-31 19:16:44+00:00,"{'involves:functionality': 1, 'type:feature': 1, 'category:code': 1}","Closes #2524 

This PR removes all hard-coded coordinates and offsets in `darttrap.cpp`, now the darts will always spawn in the centre of the hitbox's height (width for up and down darts). This makes it much more intuitive to create custom sprites for DartTrap. The default sprite is adjusted for this in a way that won't affect existing levels.
It also makes it possible to change the sprite of the dispensed Dart from DartTrap's menu in the editor.
Darts and DartTraps now also support UP and DOWN directions, in addition to LEFT and RIGHT.
This PR also cleans up `darttrap.cpp`/`hpp` according to the guidelines, namely adding the `m_` prefix to member variables.

![image](https://github.com/SuperTux/supertux/assets/14074789/4eb6af57-fd20-4ec7-9c4c-e2bc7b060bc3)
"
1444812638,Code style changes to satisfy CppCheck,HybridDog,2023-07-21 17:48:33+00:00,2023-07-22 19:05:38+00:00,{'category:code': 1},"* `heavy_coin` was of type `HeavyCoin * const` and not `const HeavyCoin *`. I've added asterisks to the other `auto`s for pointer types, too, for consistency.
* void pointer arithmetic has undefined behaviour, so the return value of a unique_ptr's get method call in `StreamSoundSource::fillBufferAndQueue` needs to be converted to char*."
1444392475,Prevent propagating movement to statics like bonus blocks,MatusGuy,2023-07-21 12:03:38+00:00,2023-07-25 21:57:43+00:00,"{'category:code': 1, 'involves:physics': 1, 'type:bugfix': 1}","Using conveyor belts, it's possible to move a bonus block or any other object in `COL_STATIC`. This fixes exactly that.

**Volume warning**:
https://github.com/SuperTux/supertux/assets/85036874/6a9f7c32-19d4-42fe-96e9-a07928cdd69c"
1444242017,Fix sprite fallback issues,Vankata453,2023-07-21 09:58:28+00:00,2023-07-21 19:12:23+00:00,"{'category:code': 1, 'type:bugfix': 1}","Previously, missing `.sprite` files, when attempted to be loaded, would immediately close the game, due to throwing fatal errors. The issue is now fixed. Such errors are caught, and the fallback/dummy texture takes the sprite's place.

Other than `.sprite` file load errors being caught, single-image sprites also throw an error, which is later caught, when the chosen image fails to load.

`MovingSprite`s now return to their default sprite, if a custom-set sprite fails to load.

Fixes #2341. Closes #2250."
1441479623,Fix oklab colour picker rendering when using SDL,Narre,2023-07-19 18:00:06+00:00,2023-07-20 08:49:01+00:00,"{'involves:editor': 1, 'category:code': 1, 'type:bugfix': 1}","Fixes #2548 

This PR aims to fix a problem with sdl_painter.cpp that causes this issue. <s>For now, it's only a dirty fix. I'll try to come up with something better later. I'd also appreciate if others looked into it since I'm not sure I'll be able to find a proper fix myself. PRs into this branch are welcome.

![image](https://github.com/SuperTux/supertux/assets/14074789/d7c92598-8b24-4d7b-8c5d-3763b94d2cd3)

Problems:
a) it renders weird bars in the colour picker
b) this is a workaround, not a fix - it just doesn't recalculate coords when a gradient isn't at (0, 0), which, as far as I know, currently only applies to the oklab picker, but it's not a proper solution.</s>

**EDIT:**
 I figured it out. The maths in that function was all wrong, now it works properly, no dirty workarounds.

![image](https://github.com/SuperTux/supertux/assets/14074789/96171c6d-31f0-4512-9b6c-82d20cdcad6d)"
1439202475,"Fix worldmap sector spawnpoint issues, testing from worldmap spawnpoints",Vankata453,2023-07-18 12:56:41+00:00,2023-07-21 16:08:31+00:00,"{'involves:functionality': 1, 'type:feature': 1, 'category:code': 1, 'type:bugfix': 1}","Fixes issues, related to loading a worldmap with a forced spawnpoint. It can now be set both with `set_initial_spawnpoint` on `WorldMap`, and by providing it to the initializer of the class. The forced spawnpoint overrides the saved Tux position state on the worldmap sector.

This PR also adds the ability to initialize a worldmap with a forced sector, allowing for teleporting on a different sector, other than ""main"", on a different worldmap.

Another addition is the ""Test from here"" option for worldmap spawnpoints. The worldmap will be tested from the current sector, Tux being on the position of the chosen spawnpoint to test from."
1438863673,"Ability to set bonus block coin sprite for coin, coin rain and coin explosion",MatusGuy,2023-07-18 09:06:16+00:00,2023-07-20 09:21:14+00:00,"{'type:feature': 1, 'category:code': 1}",This should close #2487
1437523877,Fix spelling and comment consistency in the source code.,bruhmoent,2023-07-17 15:07:18+00:00,2023-08-12 09:03:25+00:00,{'category:code': 1},"This PR aims to improve the readability, spelling, and consistency of the comments in the source code. If you have noticed any easy-to-spot mistakes, please create a PR in my branch to quickly resolve it and if more mistakes are apparent in a file, only write down the file name and I will track the issues."
1436466613,Abstract PhysFS enumerate into PhysfsUtil,tobbi,2023-07-17 01:56:03+00:00,2023-07-18 22:45:34+00:00,{'category:code': 1},Moves the enumerate function into PhysFSUtil class
1436362250,"Improvements to object type support, object versioning",Vankata453,2023-07-16 19:39:46+00:00,2023-09-02 10:31:28+00:00,"{'involves:functionality': 1, 'type:feature': 1, 'category:code': 1}","Object, utilizing object types to have their sprites changed, now change their default sprite, according to their type. This stops the game from having to save the object type's sprite to the level file, when it's supposed to be the default.

Also features code improvements, like the initial `on_type_change` call for `GameObject`s being moved to the `parse_type` function, and changing an object's sprite on type change being moved to `MovingSprite::on_type_change`.

Another major feature, included in this PR, is `GameObject` versioning. It aims to provide a simple way to deprecate features in an object, which would allow for retaining proper functionality in old levels, whilst providing new functionality for new levels. Object versioning is supposed to be used, when introducing changes to objects, which are incompatible with the previous way of functioning of the object.

**TODO:**

- [x] Make more objects support object types, rather than having hardcoded behaviour based on sprite, or containing other default sprites in a non-obvious way.

Fixes #2502."
1436078851,Refactor editor requests to call functions directly,tobbi,2023-07-15 21:40:06+00:00,,"{'involves:editor': 1, 'status:in-progress': 1, 'category:code': 1}",
1435997956,"Add a replace tool to the editor, clean up overlay_widget.cpp",Narre,2023-07-15 17:35:16+00:00,2023-07-19 10:59:58+00:00,{},"This tool was in the old Mono editor but has never been implemented in the in-game editor. It finds all instances of a tile in a tilemap and replaces them with the desired tile. This can be especially useful when a player creates their own tileset that doesn't have any autotiles for their custom tiles. With this feature, they can create a level using a theme that does have autotiles and then simply replace the tiles from the theme with corresponding tiles from their custom theme. It can also be used to change a level's theme in general.

https://github.com/SuperTux/supertux/assets/14074789/045059a2-b93f-416e-ac67-091128a56d0e"
1433797230,Ability to open debug menu in editor,MatusGuy,2023-07-13 21:14:18+00:00,2023-07-21 16:07:09+00:00,"{'involves:editor': 1, 'type:feature': 1, 'category:code': 1}",
1432799622,Earth powerup stone form breaks bricks below without stopping,MatusGuy,2023-07-13 09:58:04+00:00,2023-07-20 16:31:00+00:00,"{'involves:functionality': 1, 'type:feature': 1, 'category:code': 1}",This should close #2532
1432005018,Rublight sparkle is played when someone steps on it.,MatusGuy,2023-07-12 21:21:58+00:00,2023-07-13 12:22:51+00:00,"{'type:feature': 1, 'category:code': 1}","In this case, ""someone"" means the player, a walking badguy, or an explosion. More of a feature than a fix.

Also changed light colour to white to match current sprite."
1431826867,Unstable tile now refuses to respawn when tux is occupying original position,MatusGuy,2023-07-12 18:57:12+00:00,2023-07-13 19:00:37+00:00,"{'category:code': 1, 'type:bugfix': 1}","Apparently #1998 might've tried to fix this?

This should also close #2528"
1427638128,Change CODINGSTYLE.md to C++17,MatusGuy,2023-07-10 14:26:54+00:00,2023-07-10 18:57:55+00:00,{},[ci skip]
1426268962,Remove screenshake on death,MatusGuy,2023-07-09 11:15:38+00:00,2023-07-09 23:20:55+00:00,{},This should close #2494
1425971156,(WIP) Improve OpenGL renderer performance,Raoul1808,2023-07-08 15:15:33+00:00,2023-07-10 21:57:37+00:00,"{'involves:performance': 1, 'status:in-progress': 1, 'category:code': 1}","I noticed the OpenGL renderer for the game isn't very optimized, as it executes one draw call for every texture on screen (which is pretty bad).

This PR aims to improve the renderer by batching draw calls that use the same texture together."
1425492299,Add physics to mole and set collision groups.,MatusGuy,2023-07-07 21:47:01+00:00,2023-07-10 14:25:33+00:00,{'category:code': 1},"@Rusty-Box said that placing moles in the editor requires precision to place correctly. With this fix, the mole can be 1 tile above and it will drop down to the ground just like if it was placed precisely.

Only minor issue is that the mole might be noticeable when falling. Maybe increase gravity on the mole?"
1423336551,Update sprites for remaining badguys relevant for v0.7 release [MOVED TO #2568],Rusty-Box,2023-07-06 18:46:21+00:00,2023-08-03 15:24:02+00:00,{'category:design': 1},"**TODO**

- [x] Corruptjumpy
- [x] Leafshot (+ Corrupted variant)
- [x] Crystallo (+ alt. variants)
- [x] Owl + Skydive
- [x] Mole
- [x] Both Stalactites
- [x] Dart Trap + Dart
- Ghoul (subject for delay due to design complications)"
1422215294,Reduce flushing of game objects,tobbi,2023-07-06 04:41:58+00:00,2023-08-22 19:29:54+00:00,"{'involves:performance': 1, 'status:in-progress': 1, 'category:code': 1}",
1422061538,Pause target timer via scripting,tobbi,2023-07-06 01:32:40+00:00,2023-08-01 16:29:36+00:00,"{'type:feature': 1, 'category:code': 1, 'involves:scripting': 1}",Closes #2504
1416092625,[QoL] More climbable tweaks,Raoul1808,2023-07-01 13:32:32+00:00,2023-08-17 20:17:02+00:00,{},"This PR addresses the other climbable PR #1670 I made 2 years ago, as well as #1473 and #972, but partially.

Climbing zones now have a restriction to all 4 edges to prevent Tux from leaving without jumping. I also made it so you no longer leave without jumping by pressing the ACTION key, but rather by pressing DOWN + JUMP.

Possible improvement: checking for nearby climbable zones and disable boundaries that intersect directly with other zones."
1413813706,Fixes and updates for Ubuntu Touch port,mrkubax10,2023-06-29 19:17:45+00:00,2023-08-01 09:38:33+00:00,"{'category:tests': 1, 'type:bugfix': 1, 'os:ubuntu-touch': 1}",Updated to UT 20.04 and Clickable 7
1409972565,Fix menu behaviour after deleting item,mrkubax10,2023-06-27 13:59:55+00:00,2023-06-29 15:47:22+00:00,{},Fixes #2501 
1406936517,Fix WASM builds,Semphriss,2023-06-26 00:24:19+00:00,2023-06-26 16:01:11+00:00,{},"This fixes a number of issues with the WASM builds:

- Removes the dependency on VCPKG entirely, due to conflicts between VCPKG and Emscripten
- Adds an optional submodule target for GLM
- Moves CMake code relative to dependencies into their dependency files (mk/cmake/SuperTux/Provide*.cmake)
- Updates (and significantly simplifies) the build steps for WASM
- Fixes a compilation error in `#ifdef EMSCRIPTEN`-guarded code
- Allows using the latest version of Emscripten (3.something) instead of the old 1.40 branch
- Removes the need to patch SDL_ttf, and adds an option to use the builds provided by Emscripten
- Updates the workflow files to reflect those changes

Closes #2500 

(Assuming this PR was open to help WASM builds)

--------------

### Removes dependency on VCPKG

The VCPKG builds are difficult to maintain because the ports are unstable (community-driven) and VCPKG-specific functionalities seem to impede on Emscripten settings. Since it wasn't too much trouble, I replaced any remaining dependency with builtin Emscripten ports or submodules.

### Adds an optional submodule target for GLM

A consequence of removing VCPKG. Surprisingly, this is the only submodule I needed to add. This should not affect other platforms, which can still use system-provided GLM.

### Refactor Emscripten=specific CMake code

Most notably, it moves dependency code within the dependency files (`mk/cmake/SuperTux/Provide*.cmake`). This slims down the monstruous lines at the beginning of the files, and makes it easier to identify Emscripten-related dependency code.

### Removes the need to patch SDL_ttf

A small one, but the SDL_ttf dependency no longer needs patching. By default, Emscripten will compile with the builtin SDL_ttf, but there is still the option of building the SDL_ttf dependency manually, and it works without patching now.

### Significantly simplifies building for WASM

The removal of VCPKG and the better CMake configuration mechanisms allow for a much simpler workflow: instead of the bazillion options that needed to be manually set throughout the process, the build flow is now a simple `cmake`-`make`-`emrun`.

This is mostly a consequence of the other fixes above, but it's satisfying to convert an overly complex system into a simple, straightforward one.

The `INSTALL.md` file has been updated to reflect those changes.

### Allows using the latest version of Emscripten

The old workflow was stuck on 1.40.1, which has been deprecated almost as soon as SuperTux got its WASM ports (quite a while now). I made the compilation process available on the latest version of the Emscripten SDK.

### Fixes a compilation error

Part of the code that is guarded with `#ifdef EMSCRIPTEN` has missed review due to the failing builds, so I fixed the code. Please let me know if there is any other Emscripten-specific code that would need attention.

### Updates the workflow files to reflect those changes

Speaking of workflow, the nightlies should be up again for WASM. I'll keep an eye on the CI builds and fix any error that might come up."
1406725022,Use stb_image for image reading and writing,mrkubax10,2023-06-25 15:36:33+00:00,2023-06-26 07:57:08+00:00,{'category:code': 1},Replaces SDL2_image and SDL_SavePNG with stb_image and stb_image_write
1404016913,Add the ability to get player input from the scripting API.,tylerandari13,2023-06-22 18:59:42+00:00,2023-06-23 17:54:51+00:00,"{'type:feature': 1, 'category:code': 1, 'involves:scripting': 1}","This adds `Tux.get_input_pressed(string input)`, `Tux.get_input_held(string input)`, and `Tux.get_input_released(string input)` to the scripting API. These functions can be used to get input from the players keyboard/controller/touch screen."
1397221268,"Allow dispensing objects, dispenser object customization",Vankata453,2023-06-18 17:38:39+00:00,2023-07-05 19:05:11+00:00,"{'type:feature': 1, 'category:code': 1}","`MovingObject`s (with some exceptions) can now be dispensed through dispensers! Bonus blocks, coins, coin rains, coin explosions and gold bombs, which usually add coins to the level stats, now don't, if they have been dispensed (have a parent dispenser assigned).

Any object, added to a dispenser, can now also be customized! This includes everything, other than setting a name, or manual position and width.

A flag has been added to `ObjectFactory`, which only allows certain objects to be dispensable. Others are blacklisted for reasons, including them not being `MovingObject`s, or breaking the game if dispensed.

The dispenser options for limitation `limit-dispensed-badguys` and `max-concurrent-badguys` only take effect, when a `BadGuy` is being dispensed. If a `BadGuy` is about to be dispensed, and the limit has been reached, nothing would be dispensed.

Fixes #1013.
Closes #1421.
Fixes #1706.
Closes #2280."
1397207229,"Options for rock, portable trampoline, and potion bonus blocks.",Rami-Slicer,2023-06-18 16:52:21+00:00,2023-06-23 18:45:30+00:00,"{'involves:editor': 1, 'type:feature': 1, 'category:code': 1}","Added editor options for creating bonus blocks that contain rocks, potions, or portable trampolines, which previously required use of the corresponding tiles or custom contents which were a hassle. "
1396473379,New Badguy: Dive mine,Rusty-Box,2023-06-16 23:16:44+00:00,2023-07-05 20:34:31+00:00,"{'status:in-progress': 1, 'type:feature': 1, 'category:code': 1, 'category:design': 1}","Dive Mine is an underwater bomb enemy. They swim stationary, only very slightly moving up an down a few pixels.

If Tux gets into their trigger radius, their small headlight begins to blincking red (using their ""ticking glow"" sprites) and Dive Mine very, very slowly approaches him until either Tux leaves his trigger radius or he get touched by Dive Mine upon they will explode immediately."
1388757364,Update several icons + update missing texture,Rusty-Box,2023-06-12 13:52:00+00:00,2023-09-11 21:09:11+00:00,"{'involves:editor': 1, 'category:code': 1, 'category:design': 1}","List of changes:
- Update player hud icons (includes coin counter and level timer)
- Make missing texture easier on the eyes

TODO:
- [x] Several level editor icons (Background object, Spawnpoint, Decal etc.)
- [x] Improve ""level stats"" icons
- [x] A few code adjustments regarding the HUD and states shown during the PAUSE menu"
1387638049,Add an alternative version of `voc-night.ogg`,mansiw21,2023-06-11 18:42:17+00:00,2025-07-08 20:50:22+00:00,{'status:in-progress': 1},This pr gives `voc-night.ogg` a much needed remake and adds it as an alt.
1387537661,Updated Jumping Fish sprites + add missing variants,Rusty-Box,2023-06-11 13:33:06+00:00,2023-06-11 15:00:41+00:00,{'category:design': 1},"- Adds new sprites for Brown Fish (forest variant of Chasing Fish) and Blue Fish (forest variant of Swimming Fish)
- Update Jumping Fish sprites to fit in with the other two"
1379220837,"Import tilegroups and autotilesets from tileset, if no limit and offset are provided",Vankata453,2023-06-05 15:24:35+00:00,2023-06-11 18:55:20+00:00,{},"Instead of ignoring tilegroups and autotilesets, provided in a tileset, if the tileset is being imported, those sections are now only ignored, if either limit or offset values are provided when importing the tileset, allowing for imported tilesets without limit and offset values specified to have their autotilesets and tilegroups imported.

Partially reverts commit fb01856."
1377980702,Rework for Android builds/workflows,MatusGuy,2023-06-04 22:51:56+00:00,,"{'category:tests': 1, 'status:conditional': 1, 'os:android': 1}","This pull request scraps the old android builds that used ndk-build/makefiles for a better and more compatible CMake solution

commits are pretty unorganized

marked as draft because some stuff is yet to be implemented:
- [x] downloading addons
- [x] auto locale
- [x] keyboard
- [ ] tweak funky button hitboxes (optional)
- [ ] opengl es (optional)
- [x] workflow builds but generates unplayable apk, fix that
- [x] some workflows stopped working because of this one, fix that
- [x] fix weird aspect ratios i guess? (tempfix)
- [x] split workflow into architectures (optional)
- [ ] sync"
1377200257,Fix missing cstdint include,Raoul1808,2023-06-03 18:32:30+00:00,2023-06-04 13:07:09+00:00,{},"For some reason, compiling the game on some systems results in a compilation error due to a missing `#include <cstdint>` line in one of the files.

This PR fixes this issue."
1377197113,"Use std::locale::classic instead of std::locale("""")",tobbi,2023-06-03 18:29:12+00:00,2023-06-03 19:13:36+00:00,{},
